Reference, Reference URL, Secondary, Secondary URL, Pair Perpendicular Baseline (meters), Pair Temporal Baseline (days)
S1_060471_IW2_20190619T162020_VV_442E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190619T162005_20190619T162032_027751_0321ED_442E/IW2/VV/5.tiff,S1_060471_IW2_20190731T161941_VV_C461-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20190731T161924_20190731T161952_017380_020AEB_C461/IW2/VV/6.tiff,26,42
S1_060471_IW2_20200321T162023_VV_674A-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200321T162008_20200321T162035_031776_03AA60_674A/IW2/VV/5.tiff,S1_060471_IW2_20200514T161943_VV_194D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20200514T161926_20200514T161954_021580_028F82_194D/IW2/VV/6.tiff,26,54
S1_060471_IW2_20200402T162023_VV_65E0-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200402T162008_20200402T162035_031951_03B08A_65E0/IW2/VV/5.tiff,S1_060471_IW2_20200502T161942_VV_E3B1-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20200502T161926_20200502T161954_021405_028A1E_E3B1/IW2/VV/6.tiff,26,30
S1_060471_IW2_20200806T161948_VV_3A8E-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20200806T161931_20200806T161959_022805_02B484_3A8E/IW2/VV/6.tiff,S1_060471_IW2_20200929T162032_VV_908A-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200929T162017_20200929T162044_034576_040672_908A/IW2/VV/5.tiff,26,54
S1_060471_IW2_20210115T162029_VV_C944-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210115T162015_20210115T162042_036151_043D1B_C944/IW2/VV/5.tiff,S1_060471_IW2_20210316T162028_VV_24AB-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210316T162014_20210316T162041_037026_045B8A_24AB/IW2/VV/5.tiff,26,60
S1_060471_IW2_20210127T162029_VV_77DE-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210127T162014_20210127T162041_036326_044331_77DE/IW2/VV/5.tiff,S1_060471_IW2_20210208T162029_VV_0BF4-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210208T162014_20210208T162041_036501_044940_0BF4/IW2/VV/5.tiff,26,12
S1_060471_IW2_20211105T161956_VV_6D1A-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20211105T161939_20211105T162007_029455_0383E1_6D1A/IW2/VV/6.tiff,S1_060471_IW2_20211217T162036_VV_E223-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20211217T162022_20211217T162049_041051_04E07D_E223/IW2/VV/5.tiff,26,42
S1_060471_IW2_20220709T162040_VV_139F-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20220709T162025_20220709T162052_044026_054153_139F/IW2/VV/5.tiff,S1_060471_IW2_20220721T162041_VV_4A12-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20220721T162026_20220721T162053_044201_05468F_4A12/IW2/VV/5.tiff,26,12
S1_060471_IW2_20221224T162042_VV_0DEB-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20221224T162027_20221224T162054_046476_05918D_0DEB/IW2/VV/5.tiff,S1_060471_IW2_20230105T162041_VV_4E8F-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20230105T162026_20230105T162054_046651_059775_4E8F/IW2/VV/5.tiff,26,12
S1_060471_IW2_20170816T162011_VV_8E9D-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170816T161956_20170816T162023_017951_01E1D7_8E9D/IW2/VV/5.tiff,S1_060471_IW2_20170927T161931_VV_6DDA-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170927T161914_20170927T161942_007580_00D618_6DDA/IW2/VV/6.tiff,25,42
S1_060471_IW2_20171102T161931_VV_F8EF-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20171102T161915_20171102T161942_008105_00E51D_F8EF/IW2/VV/6.tiff,S1_060471_IW2_20171226T162011_VV_8F38-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20171226T161956_20171226T162024_019876_021D28_8F38/IW2/VV/5.tiff,25,54
S1_060471_IW2_20180407T161929_VV_4CE4-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180407T161912_20180407T161935_010380_012E5F_4CE4/IW2/VV/6.tiff,S1_060471_IW2_20180606T161931_VV_CDF7-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180606T161915_20180606T161943_011255_014A7F_CDF7/IW2/VV/6.tiff,25,60
S1_060471_IW2_20180413T162011_VV_6BE1-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180413T161956_20180413T162023_021451_024F0B_6BE1/IW2/VV/5.tiff,S1_060471_IW2_20180419T161929_VV_F74D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180419T161912_20180419T161936_010555_0133F2_F74D/IW2/VV/6.tiff,25,6
S1_060471_IW2_20180730T162017_VV_8DEA-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180730T162002_20180730T162029_023026_027FDC_8DEA/IW2/VV/5.tiff,S1_060471_IW2_20180805T161935_VV_AEF6-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180805T161918_20180805T161946_012130_016561_AEF6/IW2/VV/6.tiff,25,6
S1_060471_IW2_20180916T162019_VV_874B-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180916T162004_20180916T162031_023726_02963B_874B/IW2/VV/5.tiff,S1_060471_IW2_20181016T161938_VV_7DCB-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20181016T161921_20181016T161949_013180_0185B1_7DCB/IW2/VV/6.tiff,25,30
S1_060471_IW2_20181109T161937_VV_5C63-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20181109T161921_20181109T161949_013530_019099_5C63/IW2/VV/6.tiff,S1_060471_IW2_20190102T162018_VV_03A6-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190102T162003_20190102T162030_025301_02CC93_03A6/IW2/VV/5.tiff,25,54
S1_060471_IW2_20190613T161938_VV_D65F-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20190613T161922_20190613T161949_016680_01F645_D65F/IW2/VV/6.tiff,S1_060471_IW2_20190619T162020_VV_442E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190619T162005_20190619T162032_027751_0321ED_442E/IW2/VV/5.tiff,25,6
S1_060471_IW2_20190619T162020_VV_442E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190619T162005_20190619T162032_027751_0321ED_442E/IW2/VV/5.tiff,S1_060471_IW2_20190719T161940_VV_8C07-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20190719T161924_20190719T161952_017205_0205B9_8C07/IW2/VV/6.tiff,25,30
S1_060471_IW2_20190625T161939_VV_692C-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20190625T161922_20190625T161950_016855_01FB70_692C/IW2/VV/6.tiff,S1_060471_IW2_20190818T162024_VV_9240-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190818T162009_20190818T162036_028626_033D1F_9240/IW2/VV/5.tiff,25,54
S1_060471_IW2_20190818T162024_VV_9240-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20190818T162009_20190818T162036_028626_033D1F_9240/IW2/VV/5.tiff,S1_060471_IW2_20190929T161944_VV_C560-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20190929T161928_20190929T161955_018255_022601_C560/IW2/VV/6.tiff,25,42
S1_060471_IW2_20191017T162026_VV_7F60-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20191017T162011_20191017T162038_029501_035B5D_7F60/IW2/VV/5.tiff,S1_060471_IW2_20191216T162025_VV_5923-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20191216T162010_20191216T162037_030376_0379C2_5923/IW2/VV/5.tiff,25,60
S1_060471_IW2_20200121T162023_VV_60CA-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200121T162009_20200121T162036_030901_038BFA_60CA/IW2/VV/5.tiff,S1_060471_IW2_20200226T162022_VV_0C8B-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200226T162008_20200226T162035_031426_039E30_0C8B/IW2/VV/5.tiff,25,36
S1_060471_IW2_20200202T162023_VV_F923-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200202T162008_20200202T162035_031076_039215_F923/IW2/VV/5.tiff,S1_060471_IW2_20200309T162023_VV_6A5E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200309T162008_20200309T162035_031601_03A443_6A5E/IW2/VV/5.tiff,25,36
S1_060471_IW2_20200601T162026_VV_1F6D-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200601T162011_20200601T162038_032826_03CD60_1F6D/IW2/VV/5.tiff,S1_060471_IW2_20200613T162027_VV_654B-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20200613T162012_20200613T162039_033001_03D293_654B/IW2/VV/5.tiff,25,12
S1_060471_IW2_20200701T161946_VV_9CC0-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20200701T161929_20200701T161957_022280_02A48F_9CC0/IW2/VV/6.tiff,S1_060471_IW2_20200818T161948_VV_BE2E-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20200818T161932_20200818T162000_022980_02B9F1_BE2E/IW2/VV/6.tiff,25,48
S1_060471_IW2_20210103T162030_VV_106E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210103T162015_20210103T162042_035976_0436F7_106E/IW2/VV/5.tiff,S1_060471_IW2_20210220T162028_VV_55AB-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210220T162014_20210220T162041_036676_044F5B_55AB/IW2/VV/5.tiff,25,48
S1_060471_IW2_20210608T162032_VV_2DD1-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210608T162017_20210608T162044_038251_048397_2DD1/IW2/VV/5.tiff,S1_060471_IW2_20210620T162033_VV_84BC-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210620T162018_20210620T162045_038426_0488CD_84BC/IW2/VV/5.tiff,25,12
S1_060471_IW2_20210608T162032_VV_2DD1-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20210608T162017_20210608T162044_038251_048397_2DD1/IW2/VV/5.tiff,S1_060471_IW2_20210801T161953_VV_DF76-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20210801T161937_20210801T162005_028055_0358BD_DF76/IW2/VV/6.tiff,25,54
S1_060471_IW2_20210906T161955_VV_02BC-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20210906T161939_20210906T162007_028580_036921_02BC/IW2/VV/6.tiff,S1_060471_IW2_20211018T162038_VV_2B60-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20211018T162023_20211018T162051_040176_04C23C_2B60/IW2/VV/5.tiff,25,42
S1_060471_IW2_20220404T162035_VV_066D-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20220404T162020_20220404T162047_042626_0515EB_066D/IW2/VV/5.tiff,S1_060471_IW2_20220416T162035_VV_9F9E-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20220416T162020_20220416T162047_042801_051BCE_9F9E/IW2/VV/5.tiff,25,12
S1_060471_IW2_20221130T162043_VV_0995-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20221130T162028_20221130T162055_046126_05859B_0995/IW2/VV/5.tiff,S1_060471_IW2_20221212T162043_VV_530B-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20221212T162028_20221212T162055_046301_058B91_530B/IW2/VV/5.tiff,25,12
S1_060471_IW2_20170307T161921_VV_19FD-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170307T161907_20170307T161931_004605_00806E_19FD/IW2/VV/5.tiff,S1_060471_IW2_20170313T162003_VV_DF93-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170313T161949_20170313T162016_015676_019CAE_DF93/IW2/VV/5.tiff,24,6
S1_060471_IW2_20170319T161921_VV_BD29-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170319T161908_20170319T161931_004780_00858E_BD29/IW2/VV/5.tiff,S1_060471_IW2_20170406T162004_VV_5CEB-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170406T161949_20170406T162016_016026_01A713_5CEB/IW2/VV/5.tiff,24,18
S1_060471_IW2_20170319T161921_VV_BD29-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170319T161908_20170319T161931_004780_00858E_BD29/IW2/VV/5.tiff,S1_060471_IW2_20170518T161924_VV_7175-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170518T161910_20170518T161938_005655_009E73_7175/IW2/VV/5.tiff,24,60
S1_060471_IW2_20170705T161927_VV_5903-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170705T161910_20170705T161938_006355_00B2B2_5903/IW2/VV/6.tiff,S1_060471_IW2_20170711T162009_VV_1883-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170711T161954_20170711T162021_017426_01D1DE_1883/IW2/VV/5.tiff,24,6
S1_060471_IW2_20170711T162009_VV_1883-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170711T161954_20170711T162021_017426_01D1DE_1883/IW2/VV/5.tiff,S1_060471_IW2_20170804T162010_VV_FC89-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20170804T161956_20170804T162023_017776_01DC8A_FC89/IW2/VV/5.tiff,24,24
S1_060471_IW2_20170915T161930_VV_813C-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170915T161914_20170915T161942_007405_00D111_813C/IW2/VV/6.tiff,S1_060471_IW2_20170927T161931_VV_6DDA-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20170927T161914_20170927T161942_007580_00D618_6DDA/IW2/VV/6.tiff,24,12
S1_060471_IW2_20171202T162012_VV_5994-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20171202T161957_20171202T162025_019526_021245_5994/IW2/VV/5.tiff,S1_060471_IW2_20180131T162010_VV_A63B-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180131T161955_20180131T162022_020401_022DC7_A63B/IW2/VV/5.tiff,24,60
S1_060471_IW2_20180218T161928_VV_CD3D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180218T161911_20180218T161935_009680_01175A_CD3D/IW2/VV/6.tiff,S1_060471_IW2_20180314T161928_VV_0A4D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180314T161911_20180314T161935_010030_012300_0A4D/IW2/VV/6.tiff,24,24
S1_060471_IW2_20180419T161929_VV_F74D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180419T161912_20180419T161936_010555_0133F2_F74D/IW2/VV/6.tiff,S1_060471_IW2_20180425T162011_VV_7FEA-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180425T161956_20180425T162024_021626_02547D_7FEA/IW2/VV/5.tiff,24,6
S1_060471_IW2_20180419T161929_VV_F74D-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180419T161912_20180419T161936_010555_0133F2_F74D/IW2/VV/6.tiff,S1_060471_IW2_20180507T162012_VV_3000-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180507T161957_20180507T162024_021801_025A0A_3000/IW2/VV/5.tiff,24,18
S1_060471_IW2_20180425T162011_VV_7FEA-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180425T161956_20180425T162024_021626_02547D_7FEA/IW2/VV/5.tiff,S1_060471_IW2_20180606T161931_VV_CDF7-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180606T161915_20180606T161943_011255_014A7F_CDF7/IW2/VV/6.tiff,24,42
S1_060471_IW2_20180507T162012_VV_3000-BURST,https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20180507T161957_20180507T162024_021801_025A0A_3000/IW2/VV/5.tiff,S1_060471_IW2_20180606T161931_VV_CDF7-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180606T161915_20180606T161943_011255_014A7F_CDF7/IW2/VV/6.tiff,24,30
S1_060471_IW2_20180513T161930_VV_631B-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180513T161913_20180513T161937_010905_013F3A_631B/IW2/VV/6.tiff,S1_060471_IW2_20180618T161932_VV_F597-BURST,https://sentinel1-burst.asf.alaska.edu/S1B_IW_SLC__1SDV_20180618T161916_20180618T161944_011430_014FE7_F597/IW2/VV/6.tiff,24,36
